VENDOR_ID,ADVERTISER,MI_CAMPAIGN_NAME,MEDIA_SUBTYPE,PLAN_LABEL,AUDIENCE,FLIGHT_LABEL,SITE_NAME,DEVICE,CREATIVE_NAME
4176.8.16,drop,claim,man,religious,Adults 15-44,relate,Soundcloud Video - CORE,"Desktop, Mobile, App",threat
4176.8.16,drop,claim,man,religious,Adults 15-44,relate,Sky Direct,"Desktop, Mobile, Unknown",threat
4176.8.16,drop,claim,man,religious,Adults 15-44,relate,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",action
4176.8.16,drop,claim,man,religious,Adults 15-44,relate,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",threat
4122.95.26,under,high,man,care,Adults 15+,table,Trinity Mirror,"Desktop, Mobile, App",commercial
4122.95.26,under,high,man,care,Adults 15+,table,Core - RTE - Tag 43,"Desktop, Mobile, Unknown",commercial
4122.95.26,under,high,man,care,Adults 15+,table,MHIE_independent.ie,"Desktop, Mobile, App",commercial
4122.95.26,under,high,man,care,Adults 15+,table,Dailymail.co.uk,"Desktop, Mobile",commercial
4122.95.26,under,high,man,care,Adults 15+,table,extra.ie,"Desktop, Mobile",commercial
4122.95.26,under,high,man,care,Adults 15+,table,CORE - Sky Publisher Player,"Desktop, Mobile",commercial
4122.95.26,under,high,man,care,Adults 15+,table,evoke.ie,"Desktop, Mobile",commercial
4122.95.26,under,high,man,care,Adults 15+,table,thejournal.ie,"Desktop, Mobile, App",commercial
4122.95.26,under,high,man,care,Adults 15+,table,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",commercial
4122.95.26,under,high,man,care,Adults 15+,table,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",commercial
4122.95.26,under,high,man,care,Adults 15+,table,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",commercial
4122.95.26,under,high,man,care,Adults 15+,table,Soundcloud Video - CORE,"Desktop, Mobile, App",commercial
4122.95.26,under,high,man,care,Adults 15+,table,CORE - Sky Video Player - NEWS,"Desktop, Mobile",commercial
4122.95.26,under,high,man,care,Adults 15+,table,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",commercial
4122.95.26,under,high,man,care,Adults 15+,table,MHIE_independent.ie,"Desktop, Mobile, App",into
4122.95.26,under,high,man,care,Adults 15+,table,extra.ie,"Desktop, Mobile",into
4122.95.26,under,high,man,care,Adults 15+,table,evoke.ie,"Desktop, Mobile",into
4122.95.26,under,high,man,care,Adults 15+,table,Dailymail.co.uk,"Desktop, Mobile",into
4122.95.26,under,high,man,care,Adults 15+,table,CORE - Sky Publisher Player,"Desktop, Mobile",into
4122.95.26,under,high,man,care,Adults 15+,table,thejournal.ie,"Desktop, Mobile, App",into
4122.95.26,under,high,man,care,Adults 15+,table,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",into
4122.95.26,under,high,man,care,Adults 15+,table,Trinity Mirror,"Desktop, Mobile, App",into
4122.95.26,under,high,man,care,Adults 15+,table,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",into
4122.95.26,under,high,man,care,Adults 15+,table,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",into
4122.95.26,under,high,man,care,Adults 15+,table,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",into
4122.95.26,under,high,man,care,Adults 15+,table,CORE - Sky Video Player - NEWS,"Desktop, Mobile",into
4122.95.26,under,high,man,care,Adults 15+,table,Soundcloud Video - CORE,"Desktop, Mobile, App",into
4122.95.26,under,high,man,care,Adults 15+,table,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",into
4122.95.26,under,high,man,care,Adults 15+,table,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",commercial
4109.3.17,way,blood,man,teach,Adults 15+,family,Sky Direct,"Desktop, Mobile, Unknown",information
4085.30.6,rise,too,man,which,Adults 25-54,win,Sky Direct,"Desktop, Mobile, Unknown",service
4132.3.7,school,never,man,American,Adults 25-44,relate,MHIE_independent.ie,"Desktop, Mobile, App",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Dailymail.co.uk,"Desktop, Mobile",range
4132.3.7,school,never,man,American,Adults 25-44,relate,extra.ie,"Desktop, Mobile",range
4132.3.7,school,never,man,American,Adults 25-44,relate,CORE - Sky Publisher Player,"Desktop, Mobile",range
4132.3.7,school,never,man,American,Adults 25-44,relate,evoke.ie,"Desktop, Mobile",range
4132.3.7,school,never,man,American,Adults 25-44,relate,thejournal.ie,"Desktop, Mobile, App",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Trinity Mirror,"Desktop, Mobile, App",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",range
4132.3.7,school,never,man,American,Adults 25-44,relate,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",range
4132.3.7,school,never,man,American,Adults 25-44,relate,CORE - Sky Video Player - NEWS,"Desktop, Mobile",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Sky Direct,"Desktop, Mobile, Unknown",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Soundcloud Video - CORE,"Desktop, Mobile, App",range
4132.3.7,school,never,man,American,Adults 25-44,relate,LG Instream - Tag 1,"Desktop, Mobile, Unknown",range
4132.3.7,school,never,man,American,Adults 25-44,relate,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",range
4132.3.7,school,never,man,American,Adults 25-44,relate,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",range
3890.14.5,former,use,man,occur,Adults 25-44,down,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",note
3890.14.5,former,use,man,occur,Adults 25-44,down,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",note
3890.14.5,former,use,man,occur,Adults 25-44,down,Sky Direct,"Desktop, Mobile, Unknown",note
3890.14.5,former,use,man,occur,Adults 25-44,down,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",note
3890.14.5,former,use,man,occur,Adults 25-44,down,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",note
3890.14.5,former,use,man,occur,Adults 25-44,down,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",note
3890.14.5,former,use,man,occur,Adults 25-44,down,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",note
3890.14.5,former,use,man,occur,Adults 25-44,down,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",note
3890.14.5,former,use,man,occur,Adults 25-44,down,LG Instream - Tag 2,"Desktop, Mobile, Unknown",note
4143.10.5,financial,level,man,speak,Adults 35+,want,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",environment
4143.10.5,financial,level,man,speak,Adults 35+,want,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",environment
4143.10.5,financial,level,man,speak,Adults 35+,want,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",environment
4143.10.5,financial,level,man,speak,Adults 35+,want,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",environment
4143.10.5,financial,level,man,speak,Adults 35+,want,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",environment
4143.10.5,financial,level,man,speak,Adults 35+,want,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",environment
4143.10.5,financial,level,man,speak,Adults 35+,want,Sky Direct,"Desktop, Mobile, Unknown",environment
4143.10.5,financial,level,man,speak,Adults 35+,want,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",environment
4143.10.5,financial,level,man,speak,Adults 35+,want,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",environment
4277.3.6,spring,agent,man,drive,Adults 15+,point,CORE - Sky Publisher Player,"Desktop, Mobile",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,CORE - Sky Video Player - NEWS,"Desktop, Mobile",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core- TG4,"Desktop, Mobile, App",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,CORE - Sky Video Player - NEWS,"Desktop, Mobile",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Dailymail.co.uk,"Desktop, Mobile",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Dailymail.co.uk,"Desktop, Mobile",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,extra.ie,"Desktop, Mobile",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,extra.ie,"Desktop, Mobile",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,evoke.ie,"Desktop, Mobile",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,evoke.ie,"Desktop, Mobile",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,MHIE_independent.ie,"Desktop, Mobile, App",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,MHIE_independent.ie,"Desktop, Mobile, App",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,thejournal.ie,"Desktop, Mobile, App",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,CORE - Sky Publisher Player,"Desktop, Mobile",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,thejournal.ie,"Desktop, Mobile, App",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Trinity Mirror,"Desktop, Mobile, App",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Rakuten - Influent Media -  Tag 3,"Desktop, Mobile, App",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Soundcloud Video - CORE,"Desktop, Mobile, App",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Soundcloud Video - CORE,"Desktop, Mobile, App",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Trinity Mirror,"Desktop, Mobile, App",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Sky Direct,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,LG Instream - Tag 3,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Sky Direct,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - All4 - Tag 6,"Desktop, Mobile, Unknown",actually
4277.3.6,spring,agent,man,drive,Adults 15+,point,Core - All4 - Tag 6,"Desktop, Mobile, Unknown",commercial
4277.3.6,spring,agent,man,drive,Adults 15+,point,Rakuten - Influent Media -  Tag 3,"Desktop, Mobile, App",actually
4123.7.3,per,job,man,tend,Women 25-44,she,Sky Direct,"Desktop, Mobile, Unknown",TV
4123.7.3,per,job,man,tend,Women 25-44,she,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",item
4123.7.3,per,job,man,tend,Women 25-44,she,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",cause
4123.7.3,per,job,man,tend,Women 25-44,she,Sky Direct,"Desktop, Mobile, Unknown",to
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",game
4123.7.3,per,job,man,tend,Women 25-44,she,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",central
4123.7.3,per,job,man,tend,Women 25-44,she,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",recent
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",recent
4123.7.3,per,job,man,tend,Women 25-44,she,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",game
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",item
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",game
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",care
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",to
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",cause
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",tell
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",central
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",recent
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",recent
4123.7.3,per,job,man,tend,Women 25-44,she,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",to
4123.7.3,per,job,man,tend,Women 25-44,she,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",tell
4123.7.3,per,job,man,tend,Women 25-44,she,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",care
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",care
4123.7.3,per,job,man,tend,Women 25-44,she,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",item
4123.7.3,per,job,man,tend,Women 25-44,she,Sky Direct,"Desktop, Mobile, Unknown",item
4123.7.3,per,job,man,tend,Women 25-44,she,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",game
4123.7.3,per,job,man,tend,Women 25-44,she,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",care
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",item
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",to
4123.7.3,per,job,man,tend,Women 25-44,she,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",tell
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",game
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",central
4123.7.3,per,job,man,tend,Women 25-44,she,Sky Direct,"Desktop, Mobile, Unknown",tell
4123.7.3,per,job,man,tend,Women 25-44,she,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",to
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",tell
4123.7.3,per,job,man,tend,Women 25-44,she,Sky Direct,"Desktop, Mobile, Unknown",cause
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",cause
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",game
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",central
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",cause
4123.7.3,per,job,man,tend,Women 25-44,she,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",recent
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",item
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",central
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",recent
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",to
4123.7.3,per,job,man,tend,Women 25-44,she,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",tell
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",care
4123.7.3,per,job,man,tend,Women 25-44,she,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",central
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",to
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",tell
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",tell
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",care
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",item
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",cause
4123.7.3,per,job,man,tend,Women 25-44,she,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",game
4123.7.3,per,job,man,tend,Women 25-44,she,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",to
4123.7.3,per,job,man,tend,Women 25-44,she,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",care
4123.7.3,per,job,man,tend,Women 25-44,she,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",cause
4123.7.3,per,job,man,tend,Women 25-44,she,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",item
4123.7.3,per,job,man,tend,Women 25-44,she,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",TV
4123.7.3,per,job,man,tend,Women 25-44,she,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",TV
4123.7.3,per,job,man,tend,Women 25-44,she,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",TV
4123.7.3,per,job,man,tend,Women 25-44,she,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",TV
4130.13.23,quickly,day,man,rather,Adults 15+,statement,CORE - Sky Publisher Player,"Desktop, Mobile",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Dailymail.co.uk,"Desktop, Mobile",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,MHIE_independent.ie,"Desktop, Mobile, App",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,evoke.ie,"Desktop, Mobile",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,extra.ie,"Desktop, Mobile",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,thejournal.ie,"Desktop, Mobile, App",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Trinity Mirror,"Desktop, Mobile, App",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,LG Instream - Tag 1,"Desktop, Mobile, Unknown",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,CORE - Sky Video Player - NEWS,"Desktop, Mobile",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Sky Direct,"Desktop, Mobile, Unknown",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,Soundcloud Video - CORE,"Desktop, Mobile, App",threat
4130.13.23,quickly,day,man,rather,Adults 15+,statement,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",threat
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,MHIE_independent.ie,"Desktop, Mobile, App",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Dailymail.co.uk,"Desktop, Mobile",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Dailymail.co.uk,"Desktop, Mobile",list
4264.4.6,drop,race,man,between,Adults 25-54,create,MHIE_independent.ie,"Desktop, Mobile, App",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",list
4264.4.6,drop,race,man,between,Adults 25-54,create,CORE - Sky Publisher Player,"Desktop, Mobile",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,CORE - Sky Publisher Player,"Desktop, Mobile",list
4264.4.6,drop,race,man,between,Adults 25-54,create,thejournal.ie,"Desktop, Mobile, App",list
4264.4.6,drop,race,man,between,Adults 25-54,create,thejournal.ie,"Desktop, Mobile, App",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Trinity Mirror,"Desktop, Mobile, App",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Trinity Mirror,"Desktop, Mobile, App",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,extra.ie,"Desktop, Mobile",list
4264.4.6,drop,race,man,between,Adults 25-54,create,extra.ie,"Desktop, Mobile",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,evoke.ie,"Desktop, Mobile",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,evoke.ie,"Desktop, Mobile",list
4264.4.6,drop,race,man,between,Adults 25-54,create,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Core- TG4,"Desktop, Mobile, App",list
4264.4.6,drop,race,man,between,Adults 25-54,create,Core- TG4,"Desktop, Mobile, App",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Soundcloud Video - CORE,"Desktop, Mobile, App",list
4264.4.6,drop,race,man,between,Adults 25-54,create,CORE - Sky Video Player - NEWS,"Desktop, Mobile",list
4264.4.6,drop,race,man,between,Adults 25-54,create,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",list
4264.4.6,drop,race,man,between,Adults 25-54,create,CORE - Sky Video Player - NEWS,"Desktop, Mobile",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,Soundcloud Video - CORE,"Desktop, Mobile, App",sit
4264.4.6,drop,race,man,between,Adults 25-54,create,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",list
4280.4.3,your,story,man,toward,Adults 15+,activity,Sky Direct,"Desktop, Mobile, Unknown",want
4280.4.3,your,story,man,toward,Adults 15+,activity,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",control
4280.4.3,your,story,man,toward,Adults 15+,activity,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",want
4280.4.3,your,story,man,toward,Adults 15+,activity,CORE - Sky Video Player - NEWS,"Desktop, Mobile",want
4280.4.3,your,story,man,toward,Adults 15+,activity,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",want
4280.4.3,your,story,man,toward,Adults 15+,activity,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",control
4280.4.3,your,story,man,toward,Adults 15+,activity,CORE - Sky Video Player - NEWS,"Desktop, Mobile",control
4280.4.3,your,story,man,toward,Adults 15+,activity,Core - Samsung TV - Tag 4,"Desktop, Mobile, Unknown",want
4280.4.3,your,story,man,toward,Adults 15+,activity,Core - Samsung TV - Tag 4,"Desktop, Mobile, Unknown",control
4280.4.3,your,story,man,toward,Adults 15+,activity,Core - RTE - Tag 42,"Desktop, Mobile, Unknown",control
